CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
48213951100,Texas,Henderson,0,4098,1632,0,0.0,0.0,0,0,0,0,0,1,16.0,51477.0,0,0,0,0,0,0,0,0,157.0,157.0,,91.0,91.0,,4098.0,100.0,2011.0,49.08,883.0,21.55,715.0,17.45,3800.0,92.73,70.0,1.71,6.0,0.15,3.0,0.07,29.0,0.71,190.0,4.64,258.0,6.3,85.0,5.19,150.0,9.17,4088.0,99.75,2006.0,48.94,879.0,21.46,714.0,17.43,3790.0,92.48,70.0,1.71,6.0,0.15,3.0,0.07,29.0,0.71,190.0,4.64,257.0,6.27,85.0,5.18,149.0,9.16,157.0,3.83,91.0,2.23,35.0,0.84,26.0,0.63,144.0,3.52,2.0,0.06,0.0,0.0,0.0,0.0,1.0,0.01,10.0,0.24,13.0,0.31,3.0,0.17,6.0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.0,883.0,715.0,3800.0,70.0,6.0,3.0,29.0,190.0,258.0,80.0,139.0
48213951200,Texas,Henderson,1,6234,1983,0,356.0,5.71,1,1,1,1,1,1,31.4,30725.0,1,1,1,1,1,0,0,1,3297.0,5458.0,3297.0,1977.0,3496.0,1977.0,5458.0,87.55,3496.0,56.08,1779.0,28.53,563.0,9.03,2709.0,43.45,1277.0,20.49,26.0,0.41,2.0,0.03,16.0,0.26,1427.0,22.9,2195.0,35.2,152.0,7.67,440.0,22.18,3297.0,52.89,1977.0,31.71,1103.0,17.69,338.0,5.41,1713.0,27.47,793.0,12.71,22.0,0.35,0.0,0.0,7.0,0.11,763.0,12.24,1130.0,18.13,104.0,5.24,273.0,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3882.0,1925.0,598.0,3154.0,1463.0,27.0,2.0,21.0,1567.0,2448.0,135.0,431.0
48213951300,Texas,Henderson,1,5865,2383,0,516.0,8.8,0,0,0,0,1,0,20.0,71789.0,1,1,1,1,1,0,0,1,1153.0,3639.0,1153.0,468.0,1372.0,468.0,3639.0,62.05,1372.0,23.39,826.0,14.09,871.0,14.85,2977.0,50.75,373.0,6.37,20.0,0.33,0.0,0.0,23.0,0.39,247.0,4.21,485.0,8.27,198.0,8.3,148.0,6.22,1153.0,19.66,468.0,7.99,256.0,4.37,247.0,4.22,929.0,15.84,96.0,1.64,8.0,0.13,0.0,0.0,3.0,0.05,118.0,2.01,196.0,3.34,76.0,3.17,48.0,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149.0,1234.0,1216.0,4616.0,722.0,54.0,1.0,37.0,435.0,862.0,255.0,206.0
48213951400,Texas,Henderson,0,6906,2761,0,0.0,0.0,0,0,0,0,0,0,14.5,65486.0,1,1,0,0,0,1,0,0,616.0,616.0,,196.0,196.0,,6906.0,100.0,2500.0,36.2,1570.0,22.73,1264.0,18.3,5811.0,84.14,737.0,10.67,37.0,0.54,0.0,0.0,48.0,0.7,273.0,3.95,336.0,4.87,71.0,2.58,296.0,10.72,6906.0,100.0,2500.0,36.2,1570.0,22.73,1264.0,18.3,5811.0,84.14,737.0,10.67,37.0,0.54,0.0,0.0,48.0,0.7,273.0,3.95,336.0,4.87,71.0,2.58,296.0,10.72,616.0,8.92,196.0,2.84,152.0,2.2,112.0,1.63,560.0,8.11,15.0,0.21,5.0,0.07,0.0,0.0,2.0,0.02,35.0,0.51,34.0,0.49,2.0,0.08,26.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,2513.0,1570.0,1264.0,5811.0,737.0,37.0,0.0,48.0,273.0,336.0,73.0,298.0
48215020101,Texas,Hidalgo,1,6321,1841,0,4.0,0.06,1,1,1,0,0,1,55.2,22072.0,1,1,1,1,1,0,0,0,2112.0,4519.0,2112.0,1591.0,3375.0,1591.0,4519.0,71.49,3375.0,53.39,1790.0,28.32,447.0,7.07,3959.0,62.63,32.0,0.51,3.0,0.05,0.0,0.0,17.0,0.27,508.0,8.04,4221.0,66.77,91.0,4.93,552.0,30.0,2112.0,33.41,1591.0,25.18,935.0,14.79,160.0,2.53,1833.0,28.99,8.0,0.13,2.0,0.03,0.0,0.0,10.0,0.16,259.0,4.1,1952.0,30.89,41.0,2.25,263.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5183.0,2341.0,746.0,5425.0,43.0,4.0,0.0,31.0,818.0,5948.0,173.0,810.0
48215020102,Texas,Hidalgo,1,7150,2110,0,0.0,0.0,1,1,1,0,0,1,17.6,51250.0,1,1,1,1,1,0,0,0,6028.0,7085.0,6028.0,2439.0,2973.0,2439.0,7085.0,99.09,2973.0,41.58,2287.0,31.98,1156.0,16.17,6910.0,96.64,10.0,0.14,20.0,0.28,1.0,0.01,20.0,0.28,124.0,1.74,5800.0,81.12,81.0,3.82,262.0,12.4,6028.0,84.31,2439.0,34.11,1973.0,27.6,985.0,13.77,5907.0,82.62,7.0,0.1,6.0,0.09,1.0,0.01,12.0,0.17,95.0,1.32,4924.0,68.87,66.0,3.14,222.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3713.0,2300.0,1170.0,6972.0,10.0,20.0,1.0,20.0,127.0,5861.0,108.0,345.0
48215020201,Texas,Hidalgo,1,7364,1862,0,0.0,0.0,0,1,0,0,0,1,25.2,42759.0,0,1,0,1,0,0,0,0,441.0,4098.0,441.0,254.0,2285.0,254.0,4098.0,55.64,2285.0,31.03,1452.0,19.72,234.0,3.18,4066.0,55.21,2.0,0.02,5.0,0.07,0.0,0.0,0.0,0.0,25.0,0.34,3969.0,53.9,54.0,2.89,323.0,17.36,441.0,5.99,254.0,3.45,156.0,2.12,26.0,0.36,431.0,5.86,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,9.0,0.12,433.0,5.88,0.0,0.0,35.0,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4712.0,2596.0,450.0,7314.0,5.0,11.0,0.0,3.0,31.0,7094.0,156.0,717.0
48215020202,Texas,Hidalgo,1,7190,1815,0,0.0,0.0,1,1,1,1,1,1,31.0,41368.0,1,1,1,1,1,0,0,1,2082.0,5751.0,2082.0,1288.0,3661.0,1288.0,5751.0,79.98,3661.0,50.91,2052.0,28.54,365.0,5.07,5591.0,77.76,2.0,0.02,7.0,0.1,0.0,0.0,4.0,0.06,147.0,2.05,5656.0,78.67,114.0,6.29,432.0,23.8,2082.0,28.96,1288.0,17.92,731.0,10.17,120.0,1.67,2004.0,27.87,0.0,0.0,3.0,0.04,0.0,0.0,2.0,0.03,73.0,1.02,2037.0,28.33,52.0,2.87,161.0,8.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410.0,2629.0,418.0,7001.0,3.0,7.0,0.0,4.0,175.0,7086.0,132.0,564.0
48215020204,Texas,Hidalgo,1,7836,2124,0,0.0,0.0,1,1,1,0,0,1,21.2,55404.0,1,1,1,1,1,0,0,0,625.0,6009.0,625.0,260.0,3240.0,260.0,6009.0,76.68,3240.0,41.34,2257.0,28.8,461.0,5.89,4956.0,63.25,34.0,0.43,15.0,0.19,0.0,0.0,25.0,0.31,979.0,12.49,5611.0,71.61,38.0,1.8,430.0,20.24,625.0,7.98,260.0,3.32,210.0,2.68,46.0,0.59,538.0,6.87,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.02,85.0,1.09,612.0,7.81,15.0,0.71,45.0,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5003.0,2834.0,739.0,6505.0,44.0,18.0,0.0,29.0,1240.0,7197.0,68.0,625.0
48215020205,Texas,Hidalgo,1,5317,1589,0,0.0,0.0,1,1,1,1,1,1,33.9,40042.0,1,1,1,1,1,0,0,1,2407.0,4679.0,2407.0,1256.0,2764.0,1256.0,4679.0,88.01,2764.0,51.99,1477.0,27.78,537.0,10.09,3994.0,75.12,33.0,0.62,15.0,0.28,0.0,0.0,16.0,0.29,622.0,11.7,4393.0,82.62,107.0,6.73,480.0,30.2,2407.0,45.27,1256.0,23.62,726.0,13.66,319.0,5.99,1997.0,37.56,19.0,0.36,11.0,0.22,0.0,0.0,7.0,0.13,372.0,6.99,2216.0,41.67,67.0,4.2,255.0,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3473.0,1672.0,644.0,4544.0,45.0,16.0,2.0,17.0,693.0,4974.0,137.0,513.0
48215020301,Texas,Hidalgo,1,9984,2987,0,13.0,0.13,0,0,0,0,0,0,9.3,83037.0,1,1,1,1,1,0,0,0,8618.0,9984.0,8618.0,2381.0,2793.0,2381.0,9984.0,100.0,2793.0,27.97,3288.0,32.93,766.0,7.67,8719.0,87.33,86.0,0.86,236.0,2.36,5.0,0.05,35.0,0.35,903.0,9.04,7795.0,78.07,49.0,1.63,189.0,6.34,8618.0,86.31,2381.0,23.85,2862.0,28.66,627.0,6.28,7497.0,75.09,70.0,0.7,222.0,2.23,4.0,0.04,34.0,0.34,790.0,7.91,6733.0,67.43,38.0,1.29,163.0,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2883.0,3288.0,766.0,8719.0,86.0,236.0,5.0,35.0,903.0,7795.0,50.0,202.0
48215020302,Texas,Hidalgo,1,9667,3068,0,0.0,0.0,0,0,0,0,0,0,19.5,71352.0,1,1,1,1,1,0,0,0,681.0,5214.0,681.0,150.0,1212.0,150.0,5214.0,53.93,1212.0,12.53,1683.0,17.41,510.0,5.28,4590.0,47.48,53.0,0.54,50.0,0.52,2.0,0.02,24.0,0.25,495.0,5.12,4415.0,45.67,67.0,2.2,349.0,11.38,681.0,7.05,150.0,1.55,219.0,2.26,68.0,0.7,615.0,6.36,5.0,0.05,4.0,0.04,0.0,0.0,0.0,0.0,58.0,0.6,566.0,5.86,9.0,0.3,43.0,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2945.0,3016.0,1003.0,8337.0,86.0,67.0,2.0,40.0,1135.0,8267.0,190.0,695.0
48215020402,Texas,Hidalgo,1,8200,2291,0,162.0,1.98,0,0,0,0,0,0,9.6,76547.0,1,1,1,1,1,0,0,0,5155.0,6910.0,5155.0,1810.0,2414.0,1810.0,6910.0,84.27,2414.0,29.44,2495.0,30.43,435.0,5.3,5924.0,72.24,93.0,1.13,490.0,5.98,0.0,0.0,14.0,0.18,389.0,4.74,5259.0,64.13,34.0,1.49,50.0,2.19,5155.0,62.87,1810.0,22.07,1935.0,23.6,268.0,3.27,4359.0,53.15,71.0,0.86,432.0,5.27,0.0,0.0,13.0,0.16,281.0,3.42,3829.0,46.69,31.0,1.34,36.0,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3165.0,2820.0,640.0,7100.0,120.0,531.0,1.0,15.0,433.0,6265.0,41.0,65.0
48215020403,Texas,Hidalgo,1,4971,1618,0,0.0,0.0,0,0,0,0,0,1,43.8,27500.0,0,0,0,0,0,0,0,0,,264.0,,,151.0,,264.0,5.31,151.0,3.04,85.0,1.7,29.0,0.59,219.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.91,263.0,5.29,15.0,0.91,30.0,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3475.0,1466.0,901.0,4367.0,20.0,6.0,0.0,26.0,552.0,4675.0,327.0,694.0
48215020404,Texas,Hidalgo,1,6299,2536,0,0.0,0.0,0,1,0,0,0,1,15.9,40056.0,0,1,0,1,0,0,0,0,25.0,3938.0,25.0,5.0,2012.0,5.0,3938.0,62.53,2012.0,31.93,1056.0,16.76,1028.0,16.32,3473.0,55.13,10.0,0.16,63.0,1.0,2.0,0.03,4.0,0.07,387.0,6.14,2754.0,43.72,86.0,3.41,197.0,7.76,25.0,0.4,5.0,0.08,7.0,0.11,4.0,0.07,21.0,0.34,0.0,0.01,1.0,0.01,0.0,0.0,0.0,0.0,2.0,0.04,20.0,0.32,0.0,0.02,1.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704.0,1408.0,2266.0,5668.0,11.0,71.0,5.0,21.0,523.0,3763.0,110.0,333.0
48215020501,Texas,Hidalgo,1,5232,1704,0,44.0,0.84,1,1,1,1,1,1,31.5,35532.0,1,1,1,1,1,0,0,1,1786.0,4960.0,1786.0,1087.0,3289.0,1087.0,4960.0,94.8,3289.0,62.86,1489.0,28.46,837.0,16.0,4124.0,78.82,34.0,0.66,40.0,0.77,1.0,0.02,32.0,0.62,728.0,13.91,4422.0,84.52,136.0,7.96,428.0,25.1,1786.0,34.14,1087.0,20.79,553.0,10.58,297.0,5.67,1514.0,28.94,20.0,0.38,14.0,0.27,0.0,0.0,9.0,0.18,229.0,4.37,1602.0,30.62,25.0,1.44,148.0,8.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3286.0,1568.0,889.0,4365.0,35.0,43.0,1.0,38.0,750.0,4671.0,147.0,469.0
48215020503,Texas,Hidalgo,1,11541,3053,0,0.0,0.0,1,1,1,1,1,1,28.7,35259.0,1,1,1,1,1,0,0,1,11426.0,11541.0,11426.0,7339.0,7407.0,7339.0,11541.0,100.0,7407.0,64.18,4152.0,35.98,811.0,7.03,9970.0,86.39,57.0,0.49,168.0,1.46,0.0,0.0,61.0,0.53,1285.0,11.13,10935.0,94.75,337.0,11.03,724.0,23.72,11426.0,99.0,7339.0,63.59,4105.0,35.57,805.0,6.97,9869.0,85.51,56.0,0.48,161.0,1.4,0.0,0.0,61.0,0.53,1279.0,11.08,10839.0,93.91,335.0,10.97,717.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7141.0,4152.0,811.0,9970.0,57.0,168.0,0.0,61.0,1285.0,10935.0,296.0,771.0
48215020504,Texas,Hidalgo,1,7740,2179,0,0.0,0.0,1,1,1,0,0,1,44.3,25820.0,1,1,1,1,1,0,0,0,5575.0,7234.0,5575.0,4029.0,5129.0,4029.0,7234.0,93.46,5129.0,66.26,2331.0,30.11,773.0,9.99,6292.0,81.3,24.0,0.31,43.0,0.56,0.0,0.0,25.0,0.32,849.0,10.97,7024.0,90.75,35.0,1.62,662.0,30.4,5575.0,72.03,4029.0,52.05,1762.0,22.77,642.0,8.3,4814.0,62.19,8.0,0.11,11.0,0.14,0.0,0.0,19.0,0.24,723.0,9.35,5465.0,70.61,25.0,1.15,516.0,23.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5789.0,2465.0,815.0,6697.0,39.0,84.0,0.0,25.0,895.0,7440.0,44.0,729.0
48215020600,Texas,Hidalgo,1,2528,783,0,0.0,0.0,0,1,0,1,1,1,44.1,22887.0,0,1,0,1,0,0,0,1,0.0,2215.0,0.0,0.0,1784.0,0.0,2215.0,87.63,1784.0,70.55,651.0,25.74,347.0,13.74,1646.0,65.11,18.0,0.71,1.0,0.03,0.0,0.0,7.0,0.28,544.0,21.5,2171.0,85.87,105.0,13.4,308.0,39.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.0,730.0,401.0,1918.0,18.0,1.0,0.0,7.0,584.0,2480.0,128.0,362.0
48215020701,Texas,Hidalgo,1,9179,2623,0,0.0,0.0,0,0,0,0,0,0,19.1,59375.0,0,1,0,1,0,0,0,0,175.0,4476.0,175.0,110.0,2071.0,110.0,4476.0,48.76,2071.0,22.56,1602.0,17.46,225.0,2.45,3683.0,40.12,43.0,0.47,159.0,1.74,2.0,0.02,17.0,0.19,571.0,6.22,3891.0,42.39,16.0,0.61,169.0,6.43,175.0,1.91,110.0,1.19,67.0,0.73,10.0,0.11,154.0,1.68,5.0,0.06,5.0,0.06,1.0,0.01,0.0,0.0,10.0,0.11,147.0,1.6,1.0,0.05,7.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4911.0,3046.0,568.0,7727.0,99.0,251.0,2.0,37.0,1063.0,7857.0,32.0,440.0
48215020721,Texas,Hidalgo,1,7864,2251,0,191.0,2.43,0,1,0,0,0,1,22.4,56875.0,0,1,0,1,0,0,0,0,38.0,1095.0,38.0,13.0,440.0,13.0,1095.0,13.92,440.0,5.6,328.0,4.18,119.0,1.51,875.0,11.12,10.0,0.12,33.0,0.42,0.0,0.0,3.0,0.04,174.0,2.22,927.0,11.79,22.0,0.96,74.0,3.31,38.0,0.49,13.0,0.17,11.0,0.13,6.0,0.07,27.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.15,32.0,0.41,1.0,0.03,3.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3143.0,2651.0,606.0,6040.0,95.0,502.0,2.0,25.0,1200.0,6705.0,142.0,494.0
48215020723,Texas,Hidalgo,1,5633,1734,0,0.0,0.0,0,1,0,1,1,1,38.9,34868.0,0,1,0,1,0,0,0,1,,2589.0,,,1707.0,,2589.0,45.96,1707.0,30.29,749.0,13.29,446.0,7.92,2118.0,37.6,17.0,0.3,4.0,0.08,0.0,0.0,7.0,0.13,442.0,7.85,2516.0,44.67,123.0,7.08,338.0,19.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3519.0,1768.0,843.0,4420.0,28.0,5.0,0.0,22.0,1158.0,5515.0,259.0,620.0
48215020724,Texas,Hidalgo,1,3923,1175,0,94.0,2.4,0,0,0,0,0,0,8.5,73424.0,0,1,0,1,0,0,0,0,44.0,1878.0,44.0,11.0,504.0,11.0,1878.0,47.88,504.0,12.84,636.0,16.21,144.0,3.68,1606.0,40.94,13.0,0.33,73.0,1.86,0.0,0.0,0.0,0.01,186.0,4.73,1567.0,39.94,8.0,0.69,75.0,6.36,44.0,1.13,11.0,0.28,17.0,0.43,2.0,0.06,37.0,0.93,0.0,0.01,3.0,0.07,0.0,0.0,0.0,0.0,5.0,0.12,34.0,0.88,0.0,0.02,2.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.0,1154.0,438.0,3304.0,21.0,167.0,0.0,5.0,426.0,3349.0,13.0,162.0
48215020725,Texas,Hidalgo,1,4283,1280,0,0.0,0.0,0,1,0,0,0,1,27.7,42123.0,0,1,0,1,0,0,0,0,,4255.0,,,2029.0,,4255.0,99.34,2029.0,47.38,1173.0,27.4,611.0,14.27,3632.0,84.81,27.0,0.63,15.0,0.35,0.0,0.0,23.0,0.53,558.0,13.03,4054.0,94.66,69.0,5.4,352.0,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.0,1182.0,616.0,3656.0,27.0,17.0,0.0,23.0,560.0,4080.0,73.0,367.0
48215020726,Texas,Hidalgo,1,6289,2011,0,0.0,0.0,1,1,1,1,1,1,25.5,47928.0,1,1,1,1,1,0,0,1,588.0,5543.0,588.0,174.0,3233.0,174.0,5543.0,88.14,3233.0,51.4,1861.0,29.59,517.0,8.22,4534.0,72.1,41.0,0.65,60.0,0.96,4.0,0.06,20.0,0.31,885.0,14.07,4862.0,77.3,175.0,8.68,466.0,23.17,588.0,9.34,174.0,2.77,218.0,3.46,46.0,0.72,511.0,8.12,6.0,0.09,17.0,0.26,0.0,0.0,4.0,0.07,50.0,0.79,479.0,7.61,11.0,0.56,47.0,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3873.0,2076.0,609.0,5163.0,44.0,69.0,4.0,21.0,988.0,5510.0,215.0,599.0
48215020802,Texas,Hidalgo,1,6620,2368,0,0.0,0.0,0,1,0,1,1,1,29.1,51724.0,0,1,0,1,0,0,0,1,,3434.0,,,1593.0,,3434.0,51.87,1593.0,24.07,978.0,14.77,402.0,6.07,2864.0,43.27,40.0,0.61,29.0,0.44,0.0,0.0,12.0,0.19,487.0,7.36,2967.0,44.83,196.0,8.27,276.0,11.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3463.0,1875.0,790.0,5635.0,60.0,56.0,1.0,25.0,843.0,5405.0,416.0,584.0
48215020803,Texas,Hidalgo,1,4952,1644,0,0.0,0.0,0,0,0,0,0,0,18.2,75521.0,0,1,0,1,0,0,0,0,,1822.0,,,427.0,,1822.0,36.79,427.0,8.63,511.0,10.32,130.0,2.63,1629.0,32.89,22.0,0.44,35.0,0.72,1.0,0.01,8.0,0.17,127.0,2.56,1387.0,28.02,13.0,0.76,109.0,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.0,1391.0,356.0,4411.0,66.0,76.0,2.0,16.0,381.0,3853.0,55.0,335.0
48215020804,Texas,Hidalgo,1,3902,1577,0,0.0,0.0,0,1,0,0,0,1,32.2,39875.0,0,1,0,1,0,0,0,0,,2337.0,,,1131.0,,2337.0,59.9,1131.0,28.99,666.0,17.06,240.0,6.15,1867.0,47.84,31.0,0.79,26.0,0.66,0.0,0.0,10.0,0.26,404.0,10.35,1762.0,45.14,82.0,5.2,217.0,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2393.0,1046.0,383.0,3195.0,45.0,68.0,0.0,19.0,575.0,2955.0,132.0,397.0
48215020901,Texas,Hidalgo,1,5124,1969,0,0.0,0.0,0,0,0,0,0,0,11.6,92823.0,0,1,0,1,0,0,0,0,,3201.0,,,825.0,,3201.0,62.47,825.0,16.09,811.0,15.83,408.0,7.97,2701.0,52.7,43.0,0.83,226.0,4.4,0.0,0.0,5.0,0.1,227.0,4.43,2132.0,41.61,11.0,0.55,67.0,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.0,1264.0,631.0,4276.0,93.0,329.0,0.0,9.0,417.0,3394.0,20.0,127.0
48215020903,Texas,Hidalgo,1,4852,1826,0,0.0,0.0,0,1,0,0,0,1,21.7,52639.0,0,1,0,1,0,0,0,0,142.0,3632.0,142.0,70.0,1357.0,70.0,3632.0,74.86,1357.0,27.97,954.0,19.65,296.0,6.11,3043.0,62.71,35.0,0.72,160.0,3.3,0.0,0.0,19.0,0.4,375.0,7.73,2962.0,61.04,9.0,0.5,224.0,12.28,142.0,2.93,70.0,1.44,37.0,0.76,16.0,0.33,131.0,2.69,0.0,0.0,3.0,0.07,0.0,0.0,0.0,0.0,8.0,0.17,125.0,2.57,0.0,0.0,7.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.0,1232.0,509.0,4113.0,48.0,178.0,0.0,30.0,483.0,3928.0,11.0,332.0
48215020904,Texas,Hidalgo,1,4598,1860,0,0.0,0.0,0,1,0,0,0,1,25.2,61417.0,0,1,0,1,0,0,0,0,,927.0,,,398.0,,927.0,20.16,398.0,8.65,238.0,5.18,143.0,3.11,844.0,18.35,8.0,0.18,17.0,0.38,5.0,0.1,6.0,0.13,47.0,1.02,657.0,14.29,9.0,0.5,62.0,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164.0,1054.0,593.0,4000.0,49.0,92.0,10.0,29.0,418.0,3499.0,64.0,381.0
48215021000,Texas,Hidalgo,1,6520,2065,0,344.0,5.28,1,1,1,1,1,1,36.5,28516.0,1,1,1,1,1,0,0,1,931.0,5686.0,931.0,725.0,4255.0,725.0,5686.0,87.2,4255.0,65.26,1721.0,26.4,873.0,13.39,4680.0,71.78,45.0,0.7,34.0,0.52,0.0,0.0,15.0,0.23,912.0,13.98,4889.0,74.99,262.0,12.68,653.0,31.64,931.0,14.28,725.0,11.12,379.0,5.81,174.0,2.66,710.0,10.89,20.0,0.31,3.0,0.05,0.0,0.0,0.0,0.0,198.0,3.03,816.0,12.52,31.0,1.51,88.0,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768.0,1960.0,997.0,5404.0,47.0,35.0,0.0,17.0,1017.0,5661.0,375.0,772.0
